All_12_15,All_12_3,All_15_18,All_18_21,All_21_24,All_3_6,All_6_9,All_9_12,BikeFatal,Bike_12_15,Bike_12_3,Bike_15_18,Bike_18_21,Bike_21_24,Bike_3_6,Bike_6_9,Bike_9_12,Fatalities,MVFatal,MV_12_15,MV_12_3,MV_15_18,MV_18_21,MV_21_24,MV_3_6,MV_6_9,MV_9_12,OBJECTID,PedFatal,Ped_12_15,Ped_12_3,Ped_15_18,Ped_18_21,Ped_21_24,Ped_3_6,Ped_6_9,Ped_9_12,geometry_x,geometry_y,source_layer_id
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,1046898.4619612545,197909.97857366502,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,135,0,0,0,0,0,0,0,0,0,1054484.0960681736,156357.3694218397,0
0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,0,136,0,0,0,0,0,0,0,0,0,1055935.7273512632,172099.7716640085,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,137,0,0,0,0,0,0,0,0,0,1053238.1408829242,188477.1532792598,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,138,1,0,0,0,0,0,1,0,0,1058273.8358640075,198994.22837367654,0
0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,139,0,0,0,0,0,0,0,0,0,1007122.7980744243,207244.63149225712,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,140,1,0,0,1,0,0,0,0,0,1001760.9223152548,216128.8588025123,0
0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,141,0,0,0,0,0,0,0,0,0,1002148.748967424,216665.62314891815,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,142,0,0,0,0,0,0,0,0,0,1004246.806779176,219776.35478833318,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,143,1,0,0,1,0,0,0,0,0,1008180.9914960861,224038.4197550118,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,144,1,0,0,0,0,0,0,1,0,1009481.1496569216,221592.8537800014,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,145,1,0,1,0,0,0,0,0,0,1004858.1405302584,235097.73753133416,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,146,1,0,0,0,0,1,0,0,0,1001215.7531300038,247299.62913800776,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,147,1,0,0,0,1,0,0,0,0,1001846.3785091788,248794.6159774214,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,148,0,0,0,0,0,0,0,0,0,1002589.6411302537,246866.06373217702,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,149,1,0,0,0,1,0,0,0,0,1002828.1019394249,248247.71746492386,0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,150,2,0,1,0,1,0,0,0,0,1002024.071723342,249023.18835492432,0
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,151,2,0,0,0,0,1,1,0,0,1006260.99828884,242011.1249512583,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,152,1,0,0,0,0,0,1,0,0,1004230.1037285924,253672.85425242782,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,153,0,0,0,0,0,0,0,0,0,1005164.8262685835,254562.64906075597,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,154,1,0,0,0,0,0,0,0,1,1009050.0557028353,257820.5936603397,0
0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,155,0,0,0,0,0,0,0,0,0,1013111.0275677592,208994.83796559274,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,156,1,0,0,0,0,1,0,0,0,1013559.7107255012,208899.46085976064,0
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,157,2,0,2,0,0,0,0,0,0,1018156.8734471798,202745.45446699858,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,158,1,1,0,0,0,0,0,0,0,1019382.8060346693,204499.84072200954,0
0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0,159,0,0,0,0,0,0,0,0,0,1017446.1498030126,215557.29170417786,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,160,1,0,0,0,0,0,0,0,1,1014554.1805213392,234951.70796775818,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,161,1,0,0,0,0,0,0,0,1,1012453.4665469229,247888.9845865816,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,162,0,0,0,0,0,0,0,0,0,1014773.3631538451,240157.51087634265,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,163,0,0,0,0,0,0,0,0,0,1015529.7067855,243545.36827383935,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,164,0,0,0,0,0,0,0,0,0,1015448.8014355004,245600.58693242073,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,165,1,0,0,1,0,0,0,0,0,1019194.4533930123,241603.79407300055,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,166,0,0,0,0,0,0,0,0,0,1010372.41755943,251078.01036076248,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,167,0,0,0,0,0,0,0,0,0,1010053.0514002591,257493.47653242946,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,168,1,1,0,0,0,0,0,0,0,1011833.6479046792,253994.45465908945,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,169,1,0,0,0,0,0,0,1,0,1010395.7836544216,260251.83026766777,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,170,1,0,0,0,0,1,0,0,0,1012806.9107219279,265660.805670172,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,171,1,0,0,0,0,1,0,0,0,1012732.1205171794,267411.79265375435,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,172,1,0,0,0,0,0,0,1,0,1020479.3294321746,203235.11851392686,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,173,1,0,0,0,0,1,0,0,0,1025093.7657413334,204019.7330864221,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,174,1,0,0,0,1,0,0,0,0,1029814.5991474241,206103.0753764212,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,175,1,0,0,0,0,0,0,0,1,1022284.8671596795,212503.574058339,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,176,1,0,0,0,0,0,1,0,0,1022006.48188968,215365.96990834177,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,177,1,0,0,0,0,0,0,1,0,1024259.4068457633,210588.88989558816,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,178,1,0,1,0,0,0,0,0,0,1022841.7836967558,244398.06374692917,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,179,1,0,0,0,1,0,0,0,0,1025612.4914099276,241622.62605634332,0
0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0,180,0,0,0,0,0,0,0,0,0,1024104.5121424198,253044.5188949257,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,181,1,1,0,0,0,0,0,0,0,1027678.0909532607,252456.2359507531,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,182,1,0,0,0,1,0,0,0,0,1022580.1487213373,265257.9652685076,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,183,0,0,0,0,0,0,0,0,0,1026801.4883757532,266935.8487237543,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,184,1,0,0,0,1,0,0,0,0,1027072.7739224285,266004.2167287618,0
1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,185,0,0,0,0,0,0,0,0,0,1034941.2257051766,214295.24370333552,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,186,1,0,0,0,0,1,0,0,0,1035236.5367943347,211762.9557889253,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,187,1,0,0,0,0,0,1,0,0,1035777.588861838,216462.21115417778,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,188,1,0,0,0,0,0,0,1,0,1039155.275676012,213938.2332625091,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,189,1,0,0,0,1,0,0,0,0,1038492.3701776713,224476.14164859056,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,190,1,0,0,0,1,0,0,0,0,1034008.6127410084,239662.04598800838,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,191,1,0,0,0,1,0,0,0,0,1032059.420445174,249626.00539074838,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,192,1,0,0,1,0,0,0,0,0,1041384.6442487538,205756.7243630886,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,193,0,0,0,0,0,0,0,0,0,1045177.7468987554,213511.92866891623,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,194,1,0,0,0,0,1,0,0,0,1048146.5808560848,216352.64214758575,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,195,1,0,0,1,0,0,0,0,0,1040803.8025626689,228185.5896102488,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,196,1,1,0,0,0,0,0,0,0,1055868.1159379184,205953.40047892928,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,197,1,1,0,0,0,0,0,0,0,1057161.6694531739,200957.4691978395,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,198,1,1,0,0,0,0,0,0,0,1052469.3497695923,212543.48572392762,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,199,1,0,0,0,0,0,0,1,0,1060215.5826366693,209380.40281125903,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,200,1,0,0,0,0,0,0,1,0,915886.4251013398,126868.36770442128,0
1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,201,0,0,0,0,0,0,0,0,0,1031091.9456740916,194334.86794175208,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,202,0,0,0,0,0,0,0,0,0,1012769.1581727564,216895.031810835,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,203,1,0,0,1,0,0,0,0,0,1027279.2630107552,256106.32674767077,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,204,1,0,0,0,0,0,0,0,1,985342.5732622594,200219.0389161706,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,205,0,0,0,0,0,0,0,0,0,1032632.1784860045,243398.14743967354,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,206,1,0,0,0,0,0,1,0,0,984385.9413172603,156576.24037517607,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,207,1,0,0,1,0,0,0,0,0,1007620.369257763,199229.68065866828,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,208,1,0,0,1,0,0,0,0,0,1027341.083753258,187164.5804450959,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,209,1,0,0,1,0,0,0,0,0,1033188.7882651687,164236.5695426762,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,210,0,0,0,0,0,0,0,0,0,1019883.952342093,204984.8840432614,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1012516.3237046748,263731.04575017095,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,1023235.1241174191,244676.44507992268,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,0,987987.4433005899,151919.27790433168,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1027710.7670690119,197709.9983305931,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,915813.2067438364,122971.68619333208,1
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,1,0,928380.5041157603,130762.72015191615,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,1,0,0,1,0,0,0,0,0,937249.4355248362,131162.74166159332,1
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,1,0,938034.8247020841,138726.20553725958,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,0,934504.7960010022,160754.99809375405,1
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,1,0,939713.6963443458,161486.23711684346,1
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,1,0,946470.437752083,170274.47708626091,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,1,0,0,0,1,0,0,0,0,946925.8961587548,172578.2815337628,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,1,951781.8375623375,162322.75119183958,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14,1,1,0,0,0,0,0,0,0,953962.787924841,168846.0875545889,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,1,1,0,0,0,0,0,0,0,957953.26124309,172741.30909484625,1
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,0,0,0,0,16,0,0,0,0,0,0,0,0,0,962464.8670492619,157330.60566434264,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17,1,0,1,0,0,0,0,0,0,960774.5423459262,165100.3109254241,1
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18,1,0,0,0,0,0,0,1,0,962886.0112200975,165226.98061959445,1
0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,960047.7130909264,172419.56137876213,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20,1,0,0,0,1,0,0,0,0,961685.052335918,172726.4075498432,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,963106.7916184217,171202.19832792878,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22,1,0,1,0,0,0,0,0,0,979458.3727603406,167079.29646874964,1
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,23,0,0,0,0,0,0,0,0,0,980998.2318853438,162512.4978595823,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,24,1,0,0,0,0,1,0,0,0,981817.832936421,163547.3776795864,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25,1,0,0,0,0,1,0,0,0,981690.9795155972,164642.70718184114,1
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,26,1,0,0,0,0,0,0,1,0,982188.2655945122,165269.81189875305,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,27,1,0,0,1,0,0,0,0,0,982430.6499522626,168088.25114375353,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,28,1,0,1,0,0,0,0,0,0,988175.707359761,163892.26216042042,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,29,0,0,0,0,0,0,0,0,0,988784.531601429,163405.4291445911,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,30,1,0,0,0,1,0,0,0,0,989752.6497439295,161747.44689625502,1
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,31,1,0,0,0,0,0,0,1,0,986437.1839339286,170633.3736781776,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,32,1,0,0,0,0,1,0,0,0,986887.4290964305,173598.6699129194,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,33,1,1,0,0,0,0,0,0,0,984602.7715922594,185739.4914317578,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,34,0,0,0,0,0,0,0,0,0,985763.753522262,182374.8524917513,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,35,1,1,0,0,0,0,0,0,0,985666.076552257,183663.53790651262,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,36,1,1,0,0,0,0,0,0,0,988291.5142147541,186415.6974284202,1
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,37,0,0,0,0,0,0,0,0,0,988457.3669014275,189543.65705175698,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,38,0,0,0,0,0,0,0,0,0,988939.4591130912,189005.21324676275,1
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,39,1,0,0,0,0,0,0,1,0,981481.095092833,197877.99701033533,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,40,1,0,0,1,0,0,0,0,0,985222.3704186678,198021.46293075383,1
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,41,1,0,0,0,0,0,0,1,0,987030.1355039179,198912.93916617334,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,42,1,0,0,0,0,0,0,0,1,994197.4928883463,149501.64166350663,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,43,1,0,1,0,0,0,0,0,0,994450.96679084,149572.67203325033,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,44,1,1,0,0,0,0,0,0,0,995463.4811700135,149857.57631908357,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,45,1,0,0,1,0,0,0,0,0,999169.8746758401,149719.26294742525,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,46,0,0,0,0,0,0,0,0,0,991392.1638533473,153760.01273992658,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,47,1,0,0,1,0,0,0,0,0,993930.7283300012,154632.70751683414,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,48,1,0,0,0,0,1,0,0,0,997864.8280733377,151314.44971767068,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,49,1,0,0,0,0,1,0,0,0,999265.8488933444,154617.66489601135,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,50,1,0,0,0,1,0,0,0,0,990139.5551380962,166370.3674404174,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,51,1,0,0,0,0,1,0,0,0,992196.7130972594,162100.92748850584,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,52,1,1,0,0,0,0,0,0,0,991976.8378808349,169937.2402279228,1
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,53,1,0,0,0,0,0,0,1,0,995087.418930009,164398.56364125013,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,54,0,0,0,0,0,0,0,0,0,996271.0484525114,161741.73168459535,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,55,0,0,0,0,0,0,0,0,0,996858.0978033394,163766.77717517316,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,56,1,0,0,0,1,0,0,0,0,996102.4169000089,168991.8254520893,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,997133.3236308396,161865.31116184592,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,58,1,0,0,0,0,1,0,0,0,997246.8240600079,161084.93870684505,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,997936.7176933438,161975.26172934473,1
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,60,1,0,0,0,0,0,0,1,0,995345.965000838,174216.29334959388,1
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,995895.1797816753,174380.26907150447,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,62,1,1,0,0,0,0,0,0,0,998280.3751424998,170448.6102681756,1
0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,993815.9713416696,187510.3015384227,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,64,1,0,0,0,0,0,0,0,1,995741.9845500141,186674.56502091885,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,65,1,0,0,0,0,0,1,0,0,995736.5449283421,187656.30518342555,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,66,1,0,0,0,0,1,0,0,0,999690.0770475119,189004.99015009403,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,67,0,0,0,0,0,0,0,0,0,990398.8098689169,191915.43708509207,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,993102.7939622551,190464.10140508413,1
0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,994108.5593391806,192702.50211200118,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,994355.202546671,192794.00488175452,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,994101.9943916798,198846.70242200792,1
