weathername,lgt_condname,hour,day_weekname,Total_Accidents,Total_Fatalities,Fatality_Rate
"Fog, Smog, Smoke",Dark - Lighted,23,Monday,2,2,1.0
"Fog, Smog, Smoke",Dark - Lighted,23,Saturday,9,9,1.0
"Fog, Smog, Smoke",Dark - Lighted,23,Sunday,3,3,1.0
"Fog, Smog, Smoke",Dark - Lighted,23,Thursday,1,1,1.0
"Fog, Smog, Smoke",Dark - Lighted,23,Tuesday,5,5,1.0
"Fog, Smog, Smoke",Dark - Lighted,23,Wednesday,6,6,1.0
"Fog, Smog, Smoke",Dark - Lighted,99,Friday,2,2,1.0
"Fog, Smog, Smoke",Dark - Lighted,99,Saturday,1,1,1.0
"Fog, Smog, Smoke",Dark - Lighted,99,Sunday,2,2,1.0
"Fog, Smog, Smoke",Dark - Not Lighted,0,Friday,20,22,1.1
"Fog, Smog, Smoke",Dark - Not Lighted,0,Monday,18,19,1.0555555555555556
"Fog, Smog, Smoke",Dark - Not Lighted,0,Saturday,28,31,1.1071428571428572
"Fog, Smog, Smoke",Dark - Not Lighted,0,Sunday,34,39,1.1470588235294117
"Fog, Smog, Smoke",Dark - Not Lighted,0,Thursday,10,11,1.1
"Fog, Smog, Smoke",Dark - Not Lighted,0,Tuesday,16,17,1.0625
"Fog, Smog, Smoke",Dark - Not Lighted,0,Wednesday,11,12,1.0909090909090908
"Fog, Smog, Smoke",Dark - Not Lighted,1,Friday,12,12,1.0
"Fog, Smog, Smoke",Dark - Not Lighted,1,Monday,11,12,1.0909090909090908
"Fog, Smog, Smoke",Dark - Not Lighted,1,Saturday,24,24,1.0
"Fog, Smog, Smoke",Dark - Not Lighted,1,Sunday,37,43,1.162162162162162
"Fog, Smog, Smoke",Dark - Not Lighted,1,Thursday,7,9,1.2857142857142858
"Fog, Smog, Smoke",Dark - Not Lighted,1,Tuesday,6,6,1.0
"Fog, Smog, Smoke",Dark - Not Lighted,1,Wednesday,11,11,1.0
"Fog, Smog, Smoke",Dark - Not Lighted,2,Friday,13,15,1.1538461538461537
"Fog, Smog, Smoke",Dark - Not Lighted,2,Monday,12,12,1.0
"Fog, Smog, Smoke",Dark - Not Lighted,2,Saturday,24,27,1.125
"Fog, Smog, Smoke",Dark - Not Lighted,2,Sunday,55,63,1.1454545454545455
"Fog, Smog, Smoke",Dark - Not Lighted,2,Thursday,20,22,1.1
"Fog, Smog, Smoke",Dark - Not Lighted,2,Tuesday,7,7,1.0
"Fog, Smog, Smoke",Dark - Not Lighted,2,Wednesday,10,12,1.2
"Fog, Smog, Smoke",Dark - Not Lighted,3,Friday,18,21,1.1666666666666667
"Fog, Smog, Smoke",Dark - Not Lighted,3,Monday,12,12,1.0
"Fog, Smog, Smoke",Dark - Not Lighted,3,Saturday,36,39,1.0833333333333333
"Fog, Smog, Smoke",Dark - Not Lighted,3,Sunday,46,55,1.1956521739130435
"Fog, Smog, Smoke",Dark - Not Lighted,3,Thursday,18,18,1.0
"Fog, Smog, Smoke",Dark - Not Lighted,3,Tuesday,15,16,1.0666666666666667
"Fog, Smog, Smoke",Dark - Not Lighted,3,Wednesday,14,16,1.1428571428571428
"Fog, Smog, Smoke",Dark - Not Lighted,4,Friday,24,24,1.0
"Fog, Smog, Smoke",Dark - Not Lighted,4,Monday,20,20,1.0
"Fog, Smog, Smoke",Dark - Not Lighted,4,Saturday,33,34,1.0303030303030303
"Fog, Smog, Smoke",Dark - Not Lighted,4,Sunday,37,42,1.135135135135135
"Fog, Smog, Smoke",Dark - Not Lighted,4,Thursday,18,20,1.1111111111111112
"Fog, Smog, Smoke",Dark - Not Lighted,4,Tuesday,17,17,1.0
"Fog, Smog, Smoke",Dark - Not Lighted,4,Wednesday,22,27,1.2272727272727273
"Fog, Smog, Smoke",Dark - Not Lighted,5,Friday,43,45,1.0465116279069768
"Fog, Smog, Smoke",Dark - Not Lighted,5,Monday,37,40,1.0810810810810811
"Fog, Smog, Smoke",Dark - Not Lighted,5,Saturday,50,50,1.0
"Fog, Smog, Smoke",Dark - Not Lighted,5,Sunday,37,41,1.1081081081081081
"Fog, Smog, Smoke",Dark - Not Lighted,5,Thursday,42,44,1.0476190476190477
"Fog, Smog, Smoke",Dark - Not Lighted,5,Tuesday,56,65,1.1607142857142858
"Fog, Smog, Smoke",Dark - Not Lighted,5,Wednesday,50,58,1.16
"Fog, Smog, Smoke",Dark - Not Lighted,6,Friday,43,45,1.0465116279069768
"Fog, Smog, Smoke",Dark - Not Lighted,6,Monday,44,47,1.0681818181818181
"Fog, Smog, Smoke",Dark - Not Lighted,6,Saturday,27,28,1.037037037037037
"Fog, Smog, Smoke",Dark - Not Lighted,6,Sunday,22,22,1.0
"Fog, Smog, Smoke",Dark - Not Lighted,6,Thursday,46,48,1.0434782608695652
"Fog, Smog, Smoke",Dark - Not Lighted,6,Tuesday,50,53,1.06
"Fog, Smog, Smoke",Dark - Not Lighted,6,Wednesday,44,47,1.0681818181818181
